id	airline	tweet	label
30749	SouthWest	Did you miss this yesterday- @SouthwestAir starts @beatsmusic on its flights!  http://t.co/sBPm9Z7vlN	1
26828	United	4.5 hr delay of @united 881 on 10/24 for repairs caused major disruptions of travel. Will arrive PUS 15 hrs late! Not okay, esp for 1K.	0
166280	SouthWest	I was going to miss my connecting flight home tonight but Mary @SouthwestAir saved the day &amp; switched me to an earlier, nonstop flight! Ã°Å¸â„¢Å’Ã°Å¸ÂÂ»Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸	1
45952	JetBlue	Traffic was crazy at JFK tonight. I thought that I was going to miss my flight on @JetBlue. Luckily, I made it.	0
109304	AlaskaAir	Flights been delayed 2 hours. It's very nice watching the Mexican lady's giggle behind the counter while the rest of us sit here @AlaskaAir	0
151398	American	Headed home. On the new @JetBlue Mint flight. Feel like I'm cheating on @AmericanAir but let's see... #BallUpCEOwork http://t.co/TxSCK7qiUt	1
70850	United	Waiting for my flight home (at @United Club in Chicago, IL) https://t.co/RYfIGMZTGu	1
21838	Delta	@DeltaAssist Whats the benefit of skymiles if I can't reserve a seat on flight without having to paying extra?  Cancelling my AmexSkymiles.	0
157569	American	@AmericanAir where are my bags? Topped off the worst trip I've ever had with AA. Not in the mood for another 3 hour hold.	0
150617	VirginAmerica	Hell is a redeye full of (drunk?) people en route back from #MayPac yelling abt how they're from the South Shore. @VirginAmerica - not cool.	1
99046	American	We are longer friends, @AmericanAir.	1
151357	VirginAmerica	I am no longer a @VirginAmerica virgin. Great flight for my #soulsafari to #palmsprimgs. http://t.co/iN9AqbywvL	0
61712	SouthWest	@SouthwestAir delay is keeping my Christmas wish in Sacramento instead of Texas tonight. Another lonely night. Miss you. Come home please	0
162863	United	@united #delayflightunited Flight delayed due to lack off ramp agents to load bags. UA1524 to LAX Unacceptable.	0
47673	Delta	@janet_chung @LisaVanderpump @RobertNBCLA @DeltaAssist @DeltaNewsroom So what's up @Delta?! Find the dog!!! Your airlines sucks!	0
40296	United	Having the worst experience with @united. Last week flight delayed 24 hours and today cancelled. Both times related to Aircraft issues.	0
157083	American	@AmericanAir what did you chg me for? You cancelled my res and I couldn't get in contact with an agent for 3d WCT8952 http://t.co/TgT4URqQa5	0
158220	United	@united Delayed. Missed connection. Lines! No one working! No hotel voucher?! #poorcustomerservice #UA1088 http://t.co/fgQS1EDaz6	0
86857	VirginAmerica	Guys @VirginAmerica switched the almonds to roasted chickpeas in their snack boxes and I still don't know what to think about it.	1
124237	United	@united is it possible to contact baggage office in CHS directly? Four calls to call center have made matters worse.	1
38619	SouthWest	@SouthwestAir has the worst wifi ever :( but hey, at least I have wifi.	0
32410	American	The best. Leave it to my cousin to romance with @AmericanAir @pnrudzin -	1
33841	JetBlue	@JetBlue wonderful gate agent in Orlando totally made my day while awaiting flight 724 to Washington DCA	1
145143	Delta	@DeltaAssist hi! Trying to book a flight via call as I've got a credit with you from a earlier cancelled flight. Any way I can do it myself?	1
24742	JetBlue	@JetBlue thanks for the speedy response and hopefully we can get the tv issue resolved  #trueblue #jetblue	1
124507	SouthWest	I *always* fly @SouthwestAir. How is it that I almost never remember to check-in in advance?? #CGroup4Lyfe #sadmiddleseatclub	1
97864	American	"@americanair is trash. Paid $75 for ""extra legroom"" which is made up nonsense now over 2 hours delayed. Want refund for phantom surcharge"	0
52132	United	@JoeyKimTV @united Sad to hear that!  :(	1
15801	United	Just had yet another bad experience on @AmericanAir. Makes me wonder what my gold status is actually worth. @United looks better every day.	1
23890	JetBlue	Flights to #PuertoRico booked on @JetBlue! Can't wait to eat some mofongo!	1
71738	JetBlue	@JetBlue wish I had a ride with you. Ya never let a girl down. #airportproblems #stranded #collegebound #weekend	1
38204	United	@united bad experience on Flight 3742 tonite. Completely booked, many international travelers. Too many bags. Could see all bags not loaded.	0
9614	United	@AaronCarpenter @united really aaron you lost your wallet why am I not surprised	1
20660	SouthWest	Leave it to @ineedlisa to call me out on the @SouthwestAir plane. #ChicagoMarathon	1
65690	SouthWest	@NHLFlyers  try to escape losing season via @SouthwestAir , but in doing so, violate CBA. Now we will never make the #Flyers #PhillySports	1
83931	United	@petrillic @united only thing worse is middle seat on United today.	1
63123	United	Aaaand, shame on you @united and @Orbitz, you greedy greedy bastards. http://t.co/g4ZR4fOFku	0
54294	SouthWest	@SouthwestAir  why is flight 755 delayed? Bos to Bwi. And what is the status of the flight. Frustrating waiting with no info.	0
9126	JetBlue	Why @JetBlue and other LCCs will win in the end. Exit row upgrade w/o fee after a 3hr delay. #JetBlue #YouAboveAll	0
95318	SouthWest	@SouthwestAir lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?	1
138649	American	@AmericanAir anyone I can talk to to confirm my itinerary? I've never seen either error before.	1
78222	American	@BoardingArea @garyleff @AmericanAir I will miss the onboard baked cookie with marshmellows and berries	1
161872	American	@AmericanAir please respond to my direct message.  i need assistance as ill misconnect and be stuck in dallas	0
69101	AlaskaAir	We love flying LAX to Santa Rosa but when flight is cancelled a logistical nightmare is born.Thankfully @AlaskaAir is going to make it right	1
95294	VirginAmerica	@staringispolite @PhilzCoffee Wait, people fly airlines that aren't @VirginAmerica?	1
97427	SouthWest	@SouthwestAir been on hold for 30 min trying to rebook my flight you cancelled. Help?!	0
97878	JetBlue	@JetBlue you are doing a horrible job at JFK...you need to rethink how you put these routes together. Unprofessional	0
144518	United	@united I understand that employees can be put in stressful situations but some of your staff are by far the rudest I've ever seen. #UA1180	0
132221	American	A new Dreamliner route: @AmericanAir will take the Dreamliner to Shanghai in late June  http://t.co/0PRqPZULhr	1
141211	JetBlue	.@JetBlue my bad luck with Jet Blue continues. Today they put too much fuel on their 5:45 AM flight to JFK and need to off load #LateFlight	0
131794	United	How do you overbook a flight @united? #frustrated #NoIneWantsToGiveUpSeat	0
128227	United	Customer service. Responsiveness. Accountability. Words and phrases @united has never heard of. #AmericasWorstAirline	0
159556	SouthWest	@SouthwestAir will be getting the complaint letter of life if I miss this wedding due to their bad customer service	0
162745	SouthWest	@SouthwestAir customer service at an all time low. How&amp;where to send dm couldn't find anything on website. Tired of being on hold on phone	0
127205	American	Looks like March 28th San Diego will see the last American MD80 landðŸ˜¢ switching to A321s and 738s @SanDiegoAirport @AmericanAir #maddog	1
68323	American	@AmericanAir Just got to SFO, flight was late, so I missed my connection. Can't find anyone to help me get a new flight. Help?	0
33098	AlaskaAir	@JensenAckles @AlaskaAir @jarpad Is this what we call a first world problem??	1
104069	American	@AmericanAir weather delays are understandable, total chaos is not. No one is in charge here. Still waiting to check in 1.5 hrs later at OGG	0
107093	VirginAmerica	@Dorie93950 about an hour and a half delay but #bettersafethansorry. My seat mates on @VirginAmerica are super nice women. #happy	1
152441	American	Using @AmericanAir was a bad decision. Probably the worst flight experience I've had.	0
14501	SouthWest	@NKOTB @SouthwestAir I miss this day. I was at the airport to greet you in Vegas.	1
53116	JetBlue	Hey @JetBlue I'm at Laguardia waiting to board and no announcements. Any thoughts? Flight #499	0
170715	United	@united its been 9 days #UnitedAirlines delay in my baggsge search can cause me my #employment #bigloss	0
148758	United	.@United this is the worst safety video ever! Telling me how to buckle my seat belt whilst travelling in a taxi. C'mon.	0
10011	AlaskaAir	@Nedopak @AlaskaAir @FedEx Oh HELLLLLLLL NO! There's no way you should be paying for that!	1
100805	American	".@AmericanAir how do you/@USAirways cancel flights 48 hours before departure for ""weather"" when the weather forecast is rosy &amp; dry?"	0
1580	American	@AmericanAir Can't wait to read Adam Pitluk's latest column!	1
154717	American	Huge kudos to the Mom @americanair employee who worked on #MothersDay to rebook my flight to avoid the #DFW weather issue	1
147207	United	Okay, @SouthwestAir. @united missed the @JohnWayneAir curfew last week. Can you show them what an on-time arrival looks like?	1
89057	United	Basic customer service #fail @united - rep at #ORD quickly denied claim by @TheArtofBeer http://t.co/tihDbPv9W2 http://t.co/nuuUoo8vb9	0
76170	JetBlue	@7News @JetBlue @Patriots.   WHAT , A STAMPEDING , BLOW. OUT,. Ã°Å¸Å½â€°Ã°Å¸Å½Å Ã°Å¸Å½â€°             They never saw it coming,. Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂË†Ã°Å¸ÂÂÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸Å½Â­	1
41257	United	@AaronCarpenter @united then why does everyone ride it if they hate it so much	0
139909	American	@AmericanAir @ML2Gooner  bad service  yesterday  y fly dallas to hong kong and fligth its delayed  10 hrs and my bagage   not comes	0
154544	JetBlue	.@JetBlue What the heck is the last sec change of flights to JFK today? Now Im getting into NY tomorrow? WTH! Im going to miss work #jetblue	1
151978	American	@AmericanAir was en route to honeymoon today. Stuck in DFW b/c mech issue on  AA280. Missed connection to Nassau + first night hotel. DM pls	0
23553	American	.@AmericanAir I left an item on my flight. How do I contact you folks at @flyLAXairport? Your lost &amp; found is closed for the weekend?	1
157677	VirginAmerica	@VirginAmerica sent DM and no response?	0
121450	SouthWest	@SouthwestAir some pics from my last trip. Never let down with SW ðŸ‘ http://t.co/syOhqyjI6b	1
110509	VirginAmerica	@TheFoodLab @VirginAmerica Oh my. I'm thinking it's not a good idea for him to be putting MORE gas into his body. Gas in = gas out.	1
163369	Delta	@DeltaAssist 1st a 45 min call wait &amp;no one ever came on phone; then it took about a month for me to get a response to ? I submitted online	0
71610	American	Way to go @AmericanAir. 3rd flight of 2015 and every single one was 3+ hours late @coopergreen #fail #newamericanshouldpullitogther #bad	0
54556	American	@dandakich @AmericanAir u mad?	1
105685	American	@AmericanAir HELP! my connecting flight has been cancelled with no further updates...all agents are busy what do I do??	0
145780	AlaskaAir	@AlaskaAir you guys are killing me. I don't know the last time I've had an on time flight. When traveling for work weekly need reliability!	0
5967	Delta	@DeltaAssist I'm mil on emer leave trying to get back to my family. Tried to get on direct flight to MSP but told it would cost $200.really	0
129095	American	@Sethrogen @AmericanAir  See even celebrities have bad experiences with airlines. #Flyingisanecessaryevil	1
88709	American	@OneLessElle @AmericanAir you're not missing much!	1
122869	American	@KellyAugustineB @AmericanAir wait what	1
40788	American	@AlaskaAir: .@AmericanAir is offering flexible travel due to Weds storm + worst travel day combo.  You should, too.  http://t.co/HqPUCGv75p	1
102652	American	@cyndaminthia @AmericanAir Hi Cynthia. We apologize for any inconvenience. I will have a customer service rep call you ASAP.	1
156627	United	@united my study abroad group's flight has been delayed for five hours, we boarded, and now we're being forced to exit to our gate again w/o	0
31212	United	@chenenko @alecdonahue @united Unless they're starving pros!	1
35801	JetBlue	@JetBlue why is flight 691 from Bos&gt;Tpa delayed?	1
53160	SouthWest	@SouthwestAir Lost 1st Xmas gift my hubby gave me on fl 3505, BWI to DAL yesterday. #nexus72013 pink case Filed report. Pls help find it!! Ã°Å¸â„¢Â	0
58822	JetBlue	@JetBlue I will NEVER fly any airline other than yours again!!! Class Act!!! #BlueLivesMatter #CopsLivesMatter #AllLivesMatter	1
50214	United	@united ...the fact that you pay a fee to operate out of LGA is bogus... I'm stuck waiting at the gateâ€¦ http://t.co/mYl1PrOJxb	0
35066	American	@AmericanAir screws a broke college kid ( @Justinfouts ) out of $90 for a hotel room due to a malfunctioning plane #seriously #ridiculous	0
161845	Delta	.@Delta I had the worst night of my life traveling with you yesterday, remind me to never travel with you again... @DeltaAssist	0
81033	United	@united it's been almost a month, and I still haven't heard anything back from my delayed baggage claim. Any updates?	0
149808	United	@Inghelbrecht @united that's brutal dude.	0
100454	Delta	@DeltaAssist hey sorry I think I've had this problem with you guys before, but one of my connecting flights won't show a seat for me	0
29168	SouthWest	So disappointed in @SouthwestAir service today in #ATX. Makes me never want to fly this airline again.	0
129375	Delta	Porche Cayenne won't help me catch my connection in Minneapolis tonight. Maitenance &amp; a missed flight @DeltaAssist	0
43904	American	@AmericanAir AA1655 has been stuck for 50min already: no gate available in DFW airport. You kidding? What about changing gate?	0
149692	United	"Ha ha @united complains of ""foreign"" Govt. patronage for better run international airlines and look at this! Shame! https://t.co/FK4xbpIiq6"	1
80895	VirginAmerica	@ChelseaPoe666 @VirginAmerica @SpiritAirlines otherwise youll be stuck here!! Wish we coulda blazed! Glad i got to meet you though :)	1
168021	JetBlue	I love seeing that little #FlyFi indicator in the @jetBlue app :) can't wait to fly tonight!	1
109459	United	@united My travel agent made a booking error and I was never credited my miles. The first name used on my ticket was a nickname. Help?	1
110657	JetBlue	Tx for travel info. @JetBlue is good about updating. Worried if flight gets cancelled next flight will sell out (it's a once a day route).	1
85311	AlaskaAir	I wonder what the annual fuel savings for @AlaskaAir is by not having to carry @SkyMall catalogs any longer #travel #avgeek	1
126913	American	@AmericanAir What's the email where I can make a complaint? Your unprofessional staff made me miss my flight. #stuckattheairport	0
146106	AlaskaAir	@AlaskaAir  first course in first class flight 31. Not a bad way to cross the country. http://t.co/r1WTFWnzo0	1
4671	American	@AmericanAir why wouldn't AA have a flight from Chicago to Quebec City?  Gonna have to fly United and I hate them.  Yours a CKey guy	1
27559	American	@AmericanAir @Qantas Which company would like to discuss my not only multiple occurring delayed baggage, but also damaged luggage? Cheers.	0
116947	United	Fly to DC tomorrow for http://t.co/BXkoVYiI3K. @united shows I am #3 on the upgrade wait list with 2 unsold seats in First. Oh the tension!	0
164531	American	@AmericanAir sad that one of your employees treating military like a piece of s### then tried to overcharge me and never booked my flight..	0
100927	United	. @united you can't waive cancel penalties to at least allow full refund to rebook for @cheertymedad since non-trans? cc: @cheerUPDATES	1
169395	United	@SarahBlackwood1 @united kicks a pregnant woman and her child off a plane???? Sickening	0
54345	American	@AmericanAir how is it logical to charge $437 to remove one connection from a flight.I am making it easier for you.God you guys are terrible	0
110090	American	@AmericanAir really a huge delay for no reason!? Flight1679 ORD to TPA! What is going on!	0
82864	United	@united DM'd, no response?	0
133208	JetBlue	@JetBlue dropping the ball at JFK with One, just one desk open to check people in and a tremendous line. I'll most definitely miss my flight	0
158639	JetBlue	The woman next to me on this plane appears clean &amp; well-groomed with perfect make-up and clothes. However, she smells like BO. @JetBlue	0
47739	SouthWest	@SouthwestAir Is your website having login issues? Won't let me login.	1
38373	JetBlue	.@Uber meltdown. @JetBlue major policy changes. Some of my favorite brands are turning on their customers. Sad times for #brandmarketing.	1
117686	JetBlue	At the airport waiting for a @JetBlue flight to land.  I'm a bit early.	1
69163	American	@AmericanAir  after waiting in line for 1 hour, two 30min phone calls, all I know is that my bag, along with over 300, is unaccounted for	0
28471	JetBlue	@jetBlue T5i opening mid-Nov, can't wait to see it, I will be there!	1
49919	VirginAmerica	I never get tired of this @VirginAmerica safety video. makes me wanna dance.	1
95210	United	@united Just had the worst experience ever flying with you	0
157950	SouthWest	@Bry_Wentz @SouthwestAir the first canceled flight was you, but not your fault. #AirTrafficControlFire #BrianHowardIsAnAsshole	0
162237	AlaskaAir	You are a smart cookie. I heart Alaska. You will enjoy the switch. @JohnVogan1 @AmericanAir @AlaskaAir	0
147125	VirginAmerica	New @VirginAmerica site is all screwed up. The drop downs won't scroll. New interface hard to work with. Fix it guys. I'm giving up :-(	0
24715	United	@united you're the worst, but luckily the others are all crap too.	0
128994	JetBlue	@McCourtyTwins @JetBlue Not cool. Get D-Mac to where he is going !	1
86285	SouthWest	@SouthwestAir on a complete full flight 1614 Dal-Den, you allowed a passenger that needs two seats to wedge in the middle. Unacceptable.	0
89504	United	Never fly @AirCanada or @united...The Star Alliance of incredibly shitty airlines.	0
5395	United	Kudos to my friends @americanair &amp; @united for their style &amp; grace in handling thousands of requests, complaints &amp; more via Twitter.	1
86346	American	@AmericanAir Can't wait to grab one of the new amenity kits on my flight to London tonight.	1
70673	United	@united , our plane was delayed 4 hours and on top of that, you ask people to give up their seats at the last minute.....#SMH #neveragain	0
134890	SouthWest	Disruption of the broken airline industry is long overdue. I'm excepting you, @Southwestair, we just need more of you.	1
38159	JetBlue	@TIME: JetBlue is cutting legroom from its planes http://t.co/cKz0IfFRxz no more free checked bag? This is fucked @JetBlue	0
112676	American	@AmericanAir #12 on the upgrade list. Maybe I have a shot today on my flight!!!!ðŸ˜‚Oh wait I'm only platinum....	0
121743	Delta	@Delta @DeltaAssist my buddy is stuck in the air, missing connect, needs to change flight to get home.  Phone has a 2 hr wait.  Any help?	0
6328	American	If they can put a Spaceship on top of a 747, I am calling bullshit on the overweight bag fee I just paid. @AmericanAir	0
133695	United	Oh, @united you've done it again.  You gave me hope, but here we go again. Faulty planes and rude gate agents.  #unfriendlyskies	0
126717	American	.@DBJCandace exclusive: @AmericanAir puts its HQ search on hold, reconfigures Fort Worth home. http://t.co/X7dyrmzeUg http://t.co/EauaDue33G	1
51288	American	: Ã¢â‚¬Å“If your request applies to any of the areas below Ã¢â‚¬Â¦ contact that area for assistance. Your issue will not be forwarded.Ã¢â‚¬ÂÃ¢â‚¬â€@AmericanAir	1
38341	JetBlue	@JetBlue great job delaying my flight an hour and forty six minutes. You guys are the real MVP.	0
42869	JetBlue	@JetBlue gtfo for kicking @MatthewLush out when he's clearly not a security threat. forget your airlines.	1
36610	AlaskaAir	Being #mvpgold on a @Delta flight doesn't mean squat. Wish I had flown @AlaskaAir. Even if routing longer #alaskaair is better . FYI	0
26545	United	@united made me miss a connection, let me cancel claiming I'd get a credit, now requiring a $200 change fee to use the credit #Unacceptable	0
158422	JetBlue	Yeah! @JetBlue will be serving #Ecuador starting #2016. Bookings start late summer.	1
36900	Delta	@DeltaAssist how do you fly with a two month old? I have never flown with a baby before.	1
45505	United	@united If u would like to call me sometime this afternoon (after 4 PM Central US time), I can explain what the problem is with your process	1
151793	SouthWest	It's a unicorn flight on @SouthwestAir. Flew out of mysterious, nearly never used gate C4 at BNA and got this seat. http://t.co/dZS8R5qnQN	1
10620	SouthWest	SWA lost my bag-I hope someone stole it, so when they see my suit theyll think-Wow, somewhere an elephant is missing a suit! @SouthwestAir	0
14339	SouthWest	#FYI: Due to weather &amp; Friday's #faafire, @SouthwestAir has CANCELLED ALL IB/OB flights to/from #MDW after 12 pm today... STAY TUNED!	1
128346	American	@AmericanAir I have sent in my complaint and am expecting a response	0
157018	American	@Jennipulos @AmericanAir @JLJeffLewis they are the absolute worst!	1
48454	American	My flight outta San Diego was delayed, I missed my connection in Dallas &amp; I'm stuck in Texas for the night. Word. @AmericanAir	0
8576	SouthWest	@SouthwestAir hay southwest my mom only wants to fly with you not any other airline CUS u never crashed please follow me	1
62860	JetBlue	What a great job that @JetBlue pilot did on landing with faulty gear at LAX today. Well done and way to handle business. #thankyou	1
127740	JetBlue	@JetBlue @QueenKjellberg hell yes OTP	1
155194	VirginAmerica	Yes, @VirginAmerica I'm no longer a Virgin virgin. Staff made even the redeye fun, especially Paul. Looking forward to return flight 6/1.	1
145424	AlaskaAir	Waiting at OGG airport after deboarding our @AlaskaAir flight to SEA. Amazed by how gracefully employees are handling the passenger stress.	1
99359	Delta	@DeltaAssist @Delta so once again the rudeness continues. My son is now stranded at LAX because your lies	0
66843	United	@united strikes again. Horrible cust service at IAD. Now flight delayed 2 hours. Never again.	0
34176	SouthWest	@SouthwestAir On our way to celebr8 gma's 95th, but Den-Oak cancelled ðŸ˜±. The BEST agents got all 9 of us a new âœˆï¸. http://t.co/bm6N3rLkqI	1
127786	American	@AmericanAir @Julius_Thomas Too bad you treat anyone poorly but hope u know American Air, who you're jacking around!	1
104084	American	"""@ConferringCarl: Outrageous bad service &amp; bad communication by @AmericanAir in Dallas tonight. Shameful treatment of travelers."" Ugh! Awful"	0
148459	VirginAmerica	I switched to @VirginAmerica to their Gold level FF program. Why dont you issue brding passes for all legs of a trip when departing 1st leg?	1
50738	Delta	@DeltaAssist Hi, if you arr @ JFK T4 from AMS &amp; need to pick up a boarding pass for connecting flt to JFK, do you need to leave T4?	0
389	JetBlue	Vincent London CS JB Manager at UVF, provided the worst service I have ever received in my life! B/C of him I am stranded. @JetBlue	0
148089	United	@unitedto documentafter calling, showed bike to ABE agent who approved me to repair or replace &amp; submit receipt but gave me no paperwork	1
58581	American	"@AmericanAir  Is the NY Post story true about a passenger getting kicked off an AA plane for being upset about being told ""Merry Christmas?"""	1
24735	VirginAmerica	Appreciate the upgrade @VirginAmerica but a middle seat is never as good as an aisle #:(	1
18315	American	@mstupenengo @AmericanAir I know, I had problems with the same airline also this month, I'm sorry to say but it's the truth	0
26630	United	TSA precheck issue resolved! @united stepped up as always, directed me how to fix and followed up with a phone call!  #loveUAL	1
37591	JetBlue	@AlertTrade @JetBlue With this horrible news, we're getting ready to pull out since JBLU is doing the opposite of their image.	1
56571	Delta	@Delta @DeltaAssist since when is JFK to SAN not transcontinental? All these negative changes are ridiculous! #leaveDelta	0
20845	American	I thought airport wi-fi was ridiculous until I saw how much @AmericanAir charges for in-flight wi-fi.	0
103831	American	Oh man. My @AmericanAir flight to DFW tomorrow was just cancelled. Hope I can get rescheduled to see TheKiddo play soccer.	0
96537	American	Why flying stinks, and youÃ¢â‚¬â„¢re still paying more | http://t.co/sY3XLw2mTd @AmericanAir @united  http://t.co/q6mLZ3UIFp	1
105624	VirginAmerica	@VirginAmerica the code ESCAPE20 is not working on the site, supposed to be good until the end of Sunday....	0
154150	SouthWest	"@SouthwestAir ""Because My Nanny Told Me So""!  A book dedicated to all the kids who have lost their mother! God Bless!"	1
120629	SouthWest	Air Travel Complaint - Comment Form - Department of Transportation http://t.co/vFckNhbLsb @Southwestair	1
148339	United	Oh @united airlines delayed my flight? What a surprise Ã°Å¸Ëœâ€™	0
2007	United	@CassBlakeman #Welbeck will get goals for #Arsenal coz they'll actually play him as a striker, he never got a decent run in the team @United	1
120598	Delta	.@DeltaAssist Is it intentional that your app forgets my trips? Or is it bad design?	0
31532	JetBlue	.@JetBlue Pres. Robin Hayes kicks off the opening of our international-arrivals facility at #JFK #T5 live on @CNBC! http://t.co/37Bu6iTf65	1
173211	Delta	5 delays and 7 hours later I'm finally boarding.  Can't say this is how I wanted to spend my Sunday and miss my meeting @Delta @DeltaAssist	0
20202	United	@united yes! Not your fault, Airforce 1 was in town so the airport had to be frozen! Sorry for the confusion!	1
160897	Delta	Indeed @marktraphagen! @iPullRank is one dude @DeltaAssist doesn't want writing negative press. Too bad 4 themÃ¢â‚¬Â¦	1
144700	VirginAmerica	I never get tired of the @VirginAmerica safety video	1
72733	AlaskaAir	@sarahcolonna @AlaskaAir They lost the pretzels?? Ã°Å¸â€˜Å½Ã°Å¸â€˜Å½	1
95270	VirginAmerica	@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.	0
81198	United	A salute to the folks at @united who never fail me. #thankyou #flyerfriendly #sfo http://t.co/wKwRQTtgtu	1
110263	American	@AmericanAir - please consider upgrading to system that calls your customers back. 2.5 hours on hold hurts the neck. http://t.co/wEcMxtnarj	0
82424	SouthWest	@SouthwestAir I don't know why SWA would rather leave 215 passengers abandoned in Austin for 4 hours than keep a 50cent light bulb in stock	0
49885	JetBlue	Good thing I brought my own entertainment. @JetBlue #broken #boo http://t.co/luESgDJ089	0
56347	American	@aparman @NYCAviation @Ari_Be_Free @SouthwestAir @AmericanAir that's a bad day at the office! #costly	1
158303	JetBlue	@JetBlue is generally a good airline. But they suck at crediting miles towards your #TrueBlue account. By far the slowest airline.	0
46148	VirginAmerica	@VirginAmerica creates a 6-hour ad that will leave you laughing. Yes, 6-hours. http://t.co/7aaqmn25X2 via @forbes #Branding #Marketing	1
111100	Delta	@ChelseaGrinUT @Delta @DeltaAssist Delta can suck my ass if they don't recover CG's shit. Because I've been way too hyped on this show.	0
48900	Delta	@delta @DeltaAssist Delta should be ashamed. Firing Kip Hedges shows zero class, and I will never fly Delta again.	0
10706	American	@AmericanAir my boyfriend missed his flight in toronto to miami because of the customs in YYZ. What can he do??	1
109832	American	@AmericanAir I don't know, I've just never seen an AA plane at Tom Bradley Terminal before.  Are you starting to fly out of there at LAX?	1
41764	American	@AmericanAir I hope so too! That woman should not work with lost valuables if she can't handle understandable emotions and with the elderly!	0
154870	American	Why we still choose to fly @AmericanAir I will never understand	0
101026	United	More @United idiocy.   Missing door on overhead luggage rack (an empty one) means 90 minute delay.  Why?  #WTF	0
82859	AlaskaAir	@AlaskaAir no pets on 1st class was I get my own plane. Wow. Never again will I fly with you.	0
71463	American	How bad is @AmericanAir	1
126622	AlaskaAir	the hand soap on @AlaskaAir's planes always smell so good to me	1
158594	American	Hey @AmericanAir, just landed in ord. My connection on flight aa 2340 leaves in 15 mins. Don't let the plane leave without me!	0
43165	United	Homeward bound! Only 11 hrs 2 go. Only complaint is @united slippers not made for size 13.  #safetravels #NRT-DEN http://t.co/vKur7wgnZf	0
48512	AlaskaAir	@AlaskaAir it normal for flight attendants to request to smell passengers' clear liquids? I.e., water?	0
114324	Delta	@DeltaAssist worst flight I have ever had. Moved our seats with out warning. No in flight service and the wifi didnt work. Never again delta	0
25347	JetBlue	Such a huge fan of @JetBlue. Talk about stress free, comfortable air travel. Make RDU a hub pls so I can fly w/ you more pls! Xoxo!	1
137856	Delta	@DeltaAssist even though I got the delay notification at 10pm last night?	1
128983	VirginAmerica	"@bklyncontessa @VirginAmerica Hey Nicole! They did! We got on standby,the words ""Joy Party of 2"" never sounded so good. Hope all is well :)"	1
17858	AlaskaAir	.@CDCgov can I get Ebola from these disgusting @AlaskaAir seat cushions?	0
42806	AlaskaAir	@dlamac @AlaskaAir not even December, and you've already lost at LDB?!?	1
24256	American	@JLJeffLewis @AmericanAir @USAirways @Jennipulos oh Jenni please don't cry! You know it's bad if Jeff is the one comforting u!	1
20349	VirginAmerica	I hate flying so much but they're playing 22 Jump Street on this @VirginAmerica flight and that's good enough for me	1
115620	Delta	@DeltaAssist been on hold waiting for a representative for 30 minutes now.  need help finding my reservations!	0
61173	SouthWest	@SouthwestAir your customer service is the worst in travel. Can't believe you would treat a customer this way.	0
3630	Delta	@DeltaAssist Just curious, which gate/terminal does my flight AF0069 leave LAX this afternoon?	0
124798	JetBlue	Not a bad way to start the trip @legalseafoods cc @JetBlue @BostonLogan #SourceCon http://t.co/ZuoMlGzA1T	1
107462	JetBlue	Incompetence at its finest this evening from @JetBlue. A combined thanks to them and Ma Nature for yet another miserable travel experience.	0
6062	United	@united don't worry I won't be flying united again, one week with two terrible trips was enough	0
118879	Delta	@DeltaAssist I used miles to go to Sfo and need to change the time of day we leave on the 26th.  Is there a change fee for that?	1
109441	JetBlue	@mashable That is really scary. Not good for @JetBlue. #CmonMan	0
10478	JetBlue	Crazy warm @JetBlue JFK. Its a little early for heat!!! Or a broken a/c. :(	1
6593	VirginAmerica	Twitter analysis suggests best and worst airlines, @virginamerica for the win http://t.co/dvxaWBI6iU via @forbes	1
29172	SouthWest	Totally insane that @SouthwestAir got $25 out of me for B37 &amp; 38. There should be a limit on EarlyBird tickets. So much for no fees.	0
100134	United	@mattgrommes @united never get comfy with @united	0
141346	American	@AmericanAir AA86 last night couldn't turn off the lights in business/prem. economy. sounded mechanical. That's weird to miss in precheck?	1
16042	American	@HEELZiggler @IAmJericho @AmericanAir Jericho Sucks ;) :D	1
95671	SouthWest	Delayed!  I think @SouthwestAir thinks I should just stay where it's warm.  #wishfulthinking	0
25434	American	@AmericanAir @MichelleDBeadle Guarantee they won't have ME DM them when I have a problem! #Perks of 750K Twitter followers  #GoodLuck	0
118991	JetBlue	@JetBlue lost my phone on the plane, crew didn't find it, now it's back in JFK! how can i reach someone to get my phone back?!?	1
165121	JetBlue	@JetBlue I continue to be a satisfied customer. Thanks for quickly resolving my problem. Hats' off to a great airline! # choosingyouagain	1
13105	American	@AmericanAir being put on hold for 40 minutes for current reservations is a joke.	0
29329	United	"ayeeeeee @united offering flights for X price all the way to ""checkout"" and suddenly ""no longer available at your price point"""	1
48384	VirginAmerica	@Justin_Neuman @VirginAmerica The smell McD's french fries ARE pretty unmistakable.	0
104019	AlaskaAir	I have @AlaskaAir MVP status now for the rest of the year and I don't know if I will be able to use it--how sad is that!	1
